step,MR:0.0 ID:C Mode:none_mean_opinions,MR:0.0 ID:C Mode:none_non_zealot_variance,MR:0.0 ID:C Mode:none_cluster_variance,MR:0.0 ID:C Mode:none_negative_counts,MR:0.0 ID:C Mode:none_negative_means,MR:0.0 ID:C Mode:none_positive_counts,MR:0.0 ID:C Mode:none_positive_means,MR:0.0 ID:C Mode:none_polarization_index,MR:0.0 ID:C Mode:clustered_mean_opinions,MR:0.0 ID:C Mode:clustered_non_zealot_variance,MR:0.0 ID:C Mode:clustered_cluster_variance,MR:0.0 ID:C Mode:clustered_negative_counts,MR:0.0 ID:C Mode:clustered_negative_means,MR:0.0 ID:C Mode:clustered_positive_counts,MR:0.0 ID:C Mode:clustered_positive_means,MR:0.0 ID:C Mode:clustered_polarization_index,MR:0.0 ID:C Mode:random_mean_opinions,MR:0.0 ID:C Mode:random_non_zealot_variance,MR:0.0 ID:C Mode:random_cluster_variance,MR:0.0 ID:C Mode:random_negative_counts,MR:0.0 ID:C Mode:random_negative_means,MR:0.0 ID:C Mode:random_positive_counts,MR:0.0 ID:C Mode:random_positive_means,MR:0.0 ID:C Mode:random_polarization_index,MR:0.0 ID:C Mode:high-degree_mean_opinions,MR:0.0 ID:C Mode:high-degree_non_zealot_variance,MR:0.0 ID:C Mode:high-degree_cluster_variance,MR:0.0 ID:C Mode:high-degree_negative_counts,MR:0.0 ID:C Mode:high-degree_negative_means,MR:0.0 ID:C Mode:high-degree_positive_counts,MR:0.0 ID:C Mode:high-degree_positive_means,MR:0.0 ID:C Mode:high-degree_polarization_index,MR:0.3 ID:C Mode:none_mean_opinions,MR:0.3 ID:C Mode:none_non_zealot_variance,MR:0.3 ID:C Mode:none_cluster_variance,MR:0.3 ID:C Mode:none_negative_counts,MR:0.3 ID:C Mode:none_negative_means,MR:0.3 ID:C Mode:none_positive_counts,MR:0.3 ID:C Mode:none_positive_means,MR:0.3 ID:C Mode:none_polarization_index,MR:0.3 ID:C Mode:clustered_mean_opinions,MR:0.3 ID:C Mode:clustered_non_zealot_variance,MR:0.3 ID:C Mode:clustered_cluster_variance,MR:0.3 ID:C Mode:clustered_negative_counts,MR:0.3 ID:C Mode:clustered_negative_means,MR:0.3 ID:C Mode:clustered_positive_counts,MR:0.3 ID:C Mode:clustered_positive_means,MR:0.3 ID:C Mode:clustered_polarization_index,MR:0.3 ID:C Mode:random_mean_opinions,MR:0.3 ID:C Mode:random_non_zealot_variance,MR:0.3 ID:C Mode:random_cluster_variance,MR:0.3 ID:C Mode:random_negative_counts,MR:0.3 ID:C Mode:random_negative_means,MR:0.3 ID:C Mode:random_positive_counts,MR:0.3 ID:C Mode:random_positive_means,MR:0.3 ID:C Mode:random_polarization_index,MR:0.3 ID:C Mode:high-degree_mean_opinions,MR:0.3 ID:C Mode:high-degree_non_zealot_variance,MR:0.3 ID:C Mode:high-degree_cluster_variance,MR:0.3 ID:C Mode:high-degree_negative_counts,MR:0.3 ID:C Mode:high-degree_negative_means,MR:0.3 ID:C Mode:high-degree_positive_counts,MR:0.3 ID:C Mode:high-degree_positive_means,MR:0.3 ID:C Mode:high-degree_polarization_index
254,0.0702,0.0614,0.0105,192.1000,-0.1046,307.9000,0.1881,2.4441,0.2520,0.0598,0.0121,42.6000,-0.0982,437.4000,0.2517,2.0742,0.3153,0.0584,0.0159,23.0000,-0.0541,457.0000,0.3116,2.1185,0.3345,0.0482,0.0145,14.2000,-0.0265,465.8000,0.3180,0.6701,-0.0394,0.1755,0.0422,267.6000,-0.3876,232.4000,0.3629,35.5386,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3309,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3996,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
255,0.0702,0.0615,0.0106,192.2000,-0.1049,307.8000,0.1883,2.4543,0.2523,0.0599,0.0122,42.4000,-0.0984,437.6000,0.2520,2.0768,0.3155,0.0584,0.0159,23.1000,-0.0539,456.9000,0.3120,2.1214,0.3346,0.0482,0.0146,14.3000,-0.0263,465.7000,0.3182,0.6701,-0.0394,0.1755,0.0422,267.6000,-0.3877,232.4000,0.3629,35.5386,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3480,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3996,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
256,0.0703,0.0616,0.0106,192.1000,-0.1051,307.9000,0.1888,2.4558,0.2526,0.0599,0.0122,42.2000,-0.0986,437.8000,0.2523,2.0769,0.3158,0.0584,0.0159,23.1000,-0.0541,456.9000,0.3123,2.1473,0.3348,0.0482,0.0146,14.3000,-0.0264,465.7000,0.3184,0.6701,-0.0394,0.1755,0.0422,267.7000,-0.3876,232.3000,0.3631,35.5386,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3480,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3996,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
257,0.0703,0.0617,0.0106,191.9000,-0.1057,308.1000,0.1890,2.4662,0.2529,0.0599,0.0122,42.1000,-0.0988,437.9000,0.2526,2.0808,0.3160,0.0584,0.0159,23.1000,-0.0542,456.9000,0.3125,2.1753,0.3350,0.0482,0.0146,14.3000,-0.0266,465.7000,0.3186,0.6701,-0.0394,0.1755,0.0422,267.7000,-0.3876,232.3000,0.3631,35.5386,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3480,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
258,0.0704,0.0618,0.0106,192.2000,-0.1058,307.8000,0.1896,2.4782,0.2532,0.0600,0.0122,41.9000,-0.0992,438.1000,0.2529,2.0813,0.3163,0.0585,0.0160,23.0000,-0.0543,457.0000,0.3128,2.1753,0.3351,0.0482,0.0146,14.3000,-0.0268,465.7000,0.3188,0.6701,-0.0395,0.1755,0.0422,267.7000,-0.3877,232.3000,0.3631,35.5402,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3855,36.3480,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3271,319.4000,0.3964,31.3214
259,0.0704,0.0619,0.0107,192.4000,-0.1060,307.6000,0.1902,2.4957,0.2536,0.0600,0.0122,41.8000,-0.0993,438.2000,0.2532,2.0821,0.3165,0.0585,0.0160,23.1000,-0.0542,456.9000,0.3131,2.1753,0.3353,0.0482,0.0146,14.3000,-0.0270,465.7000,0.3190,0.6701,-0.0395,0.1755,0.0422,267.7000,-0.3877,232.3000,0.3631,35.5402,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3271,319.4000,0.3964,31.3214
260,0.0705,0.0620,0.0107,192.4000,-0.1062,307.6000,0.1905,2.5093,0.2539,0.0601,0.0123,41.7000,-0.0994,438.3000,0.2536,2.0880,0.3167,0.0585,0.0160,23.0000,-0.0543,457.0000,0.3133,2.1753,0.3354,0.0482,0.0146,14.3000,-0.0272,465.7000,0.3191,0.6969,-0.0395,0.1756,0.0422,267.7000,-0.3878,232.3000,0.3632,35.5694,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3271,319.4000,0.3964,31.3214
261,0.0705,0.0621,0.0107,192.7000,-0.1063,307.3000,0.1913,2.5093,0.2542,0.0601,0.0123,41.6000,-0.0996,438.4000,0.2539,2.0938,0.3170,0.0585,0.0160,23.0000,-0.0544,457.0000,0.3136,2.1758,0.3356,0.0482,0.0146,14.3000,-0.0274,465.7000,0.3193,0.6969,-0.0395,0.1756,0.0422,267.7000,-0.3878,232.3000,0.3632,35.5694,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.6000,-0.3271,319.4000,0.3964,31.3214
262,0.0706,0.0622,0.0108,192.5000,-0.1066,307.5000,0.1915,2.5093,0.2545,0.0601,0.0123,41.7000,-0.0997,438.3000,0.2543,2.0981,0.3172,0.0585,0.0160,23.0000,-0.0545,457.0000,0.3139,2.1758,0.3357,0.0482,0.0146,14.3000,-0.0276,465.7000,0.3195,0.6969,-0.0396,0.1756,0.0422,267.7000,-0.3879,232.3000,0.3632,35.5694,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.7000,-0.3269,319.3000,0.3966,31.3214
263,0.0706,0.0623,0.0108,192.6000,-0.1068,307.4000,0.1919,2.5108,0.2548,0.0602,0.0123,41.6000,-0.1000,438.4000,0.2546,2.1256,0.3174,0.0585,0.0160,23.0000,-0.0546,457.0000,0.3141,2.1758,0.3358,0.0482,0.0146,14.4000,-0.0274,465.6000,0.3197,0.6969,-0.0396,0.1756,0.0422,267.7000,-0.3879,232.3000,0.3632,35.5694,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.7000,-0.3269,319.3000,0.3966,31.3214
264,0.0707,0.0624,0.0108,192.6000,-0.1071,307.4000,0.1923,2.5215,0.2551,0.0602,0.0123,41.5000,-0.1002,438.5000,0.2549,2.1288,0.3177,0.0585,0.0160,23.0000,-0.0547,457.0000,0.3144,2.1772,0.3360,0.0482,0.0146,14.4000,-0.0276,465.6000,0.3199,0.6969,-0.0396,0.1756,0.0422,267.7000,-0.3880,232.3000,0.3632,35.5694,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0430,160.7000,-0.3269,319.3000,0.3966,31.3214
265,0.0707,0.0624,0.0109,192.6000,-0.1074,307.4000,0.1926,2.5259,0.2553,0.0602,0.0124,41.5000,-0.1004,438.5000,0.2553,2.1431,0.3179,0.0585,0.0160,22.9000,-0.0549,457.1000,0.3146,2.1776,0.3361,0.0482,0.0146,14.4000,-0.0278,465.6000,0.3201,0.6969,-0.0396,0.1756,0.0422,267.7000,-0.3880,232.3000,0.3632,35.5694,0.0883,0.1750,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0429,160.7000,-0.3269,319.3000,0.3966,31.3214
266,0.0708,0.0625,0.0109,192.7000,-0.1076,307.3000,0.1931,2.5436,0.2556,0.0603,0.0124,41.2000,-0.1008,438.8000,0.2555,2.1555,0.3181,0.0586,0.0161,22.9000,-0.0550,457.1000,0.3148,2.1780,0.3363,0.0483,0.0147,14.4000,-0.0280,465.6000,0.3202,0.6969,-0.0396,0.1756,0.0422,267.7000,-0.3880,232.3000,0.3632,35.5840,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3997,33.9644,0.1861,0.1528,0.0429,160.7000,-0.3269,319.3000,0.3966,31.3214
267,0.0709,0.0626,0.0109,192.7000,-0.1079,307.3000,0.1935,2.5436,0.2559,0.0603,0.0124,41.1000,-0.1010,438.9000,0.2558,2.1612,0.3183,0.0586,0.0161,22.9000,-0.0551,457.1000,0.3151,2.1794,0.3364,0.0483,0.0147,14.4000,-0.0282,465.6000,0.3204,0.6969,-0.0396,0.1757,0.0422,267.7000,-0.3881,232.3000,0.3632,35.5840,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3998,33.9644,0.1861,0.1528,0.0429,160.7000,-0.3269,319.3000,0.3966,31.3214
268,0.0709,0.0627,0.0109,192.6000,-0.1082,307.4000,0.1937,2.5543,0.2562,0.0604,0.0124,41.0000,-0.1012,439.0000,0.2560,2.1711,0.3185,0.0586,0.0161,22.9000,-0.0552,457.1000,0.3153,2.1794,0.3365,0.0483,0.0147,14.4000,-0.0284,465.6000,0.3206,0.7055,-0.0397,0.1757,0.0422,267.7000,-0.3881,232.3000,0.3632,35.5840,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3998,33.9644,0.1861,0.1528,0.0429,160.7000,-0.3269,319.3000,0.3966,31.3214
269,0.0710,0.0628,0.0110,192.6000,-0.1085,307.4000,0.1941,2.5543,0.2565,0.0604,0.0124,41.1000,-0.1012,438.9000,0.2564,2.1742,0.3187,0.0586,0.0161,22.9000,-0.0553,457.1000,0.3155,2.1813,0.3367,0.0483,0.0147,14.4000,-0.0285,465.6000,0.3207,0.7568,-0.0397,0.1757,0.0422,267.7000,-0.3882,232.3000,0.3632,35.5882,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3856,36.3480,0.1524,0.1682,0.0479,181.9000,-0.3413,298.1000,0.3998,33.9644,0.1861,0.1528,0.0429,160.7000,-0.3269,319.3000,0.3966,31.3214
270,0.0710,0.0629,0.0110,192.6000,-0.1087,307.4000,0.1944,2.5543,0.2567,0.0604,0.0124,41.1000,-0.1014,438.9000,0.2568,2.1759,0.3189,0.0586,0.0161,22.9000,-0.0554,457.1000,0.3158,2.1838,0.3368,0.0483,0.0147,14.4000,-0.0287,465.6000,0.3209,0.7568,-0.0397,0.1757,0.0422,267.7000,-0.3882,232.3000,0.3632,35.5882,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3857,36.3480,0.1524,0.1682,0.0479,181.9000,-0.3413,298.1000,0.3998,33.9644,0.1861,0.1528,0.0429,160.7000,-0.3269,319.3000,0.3966,31.3214
271,0.0711,0.0629,0.0110,192.6000,-0.1090,307.4000,0.1947,2.5588,0.2570,0.0605,0.0125,41.2000,-0.1014,438.8000,0.2572,2.2223,0.3192,0.0586,0.0161,22.9000,-0.0555,457.1000,0.3160,2.1852,0.3369,0.0483,0.0147,14.1000,-0.0289,465.9000,0.3208,0.7568,-0.0397,0.1757,0.0422,267.7000,-0.3882,232.3000,0.3632,35.5882,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3857,36.3480,0.1524,0.1682,0.0479,181.9000,-0.3413,298.1000,0.3998,33.9644,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3214
272,0.0711,0.0630,0.0110,192.2000,-0.1095,307.8000,0.1948,2.5588,0.2573,0.0605,0.0125,41.0000,-0.1016,439.0000,0.2574,2.2254,0.3194,0.0586,0.0161,22.9000,-0.0556,457.1000,0.3163,2.1852,0.3371,0.0483,0.0147,14.1000,-0.0287,465.9000,0.3210,0.7836,-0.0397,0.1757,0.0422,267.7000,-0.3883,232.3000,0.3633,35.5882,0.0883,0.1751,0.0466,215.9000,-0.3570,264.1000,0.3857,36.3480,0.1524,0.1682,0.0479,181.9000,-0.3413,298.1000,0.3998,33.9644,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3214
273,0.0712,0.0631,0.0111,192.2000,-0.1098,307.8000,0.1951,2.5646,0.2576,0.0605,0.0125,41.0000,-0.1018,439.0000,0.2577,2.2280,0.3196,0.0586,0.0161,22.9000,-0.0557,457.1000,0.3165,2.1852,0.3372,0.0483,0.0147,14.1000,-0.0289,465.9000,0.3211,0.7836,-0.0397,0.1757,0.0422,267.7000,-0.3883,232.3000,0.3633,35.5882,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3480,0.1524,0.1682,0.0479,181.8000,-0.3415,298.2000,0.3997,33.9644,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3214
274,0.0712,0.0632,0.0111,192.4000,-0.1099,307.6000,0.1959,2.5646,0.2578,0.0606,0.0125,41.0000,-0.1019,439.0000,0.2580,2.2327,0.3198,0.0586,0.0161,22.9000,-0.0558,457.1000,0.3167,2.2165,0.3373,0.0483,0.0147,14.1000,-0.0290,465.9000,0.3213,0.7836,-0.0398,0.1758,0.0422,267.7000,-0.3883,232.3000,0.3633,35.5926,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3480,0.1524,0.1682,0.0479,181.8000,-0.3415,298.2000,0.3997,33.9644,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3214
275,0.0713,0.0633,0.0111,192.3000,-0.1102,307.7000,0.1961,2.5646,0.2581,0.0606,0.0125,40.9000,-0.1020,439.1000,0.2583,2.2327,0.3200,0.0587,0.0162,22.9000,-0.0559,457.1000,0.3169,2.2165,0.3375,0.0483,0.0147,14.1000,-0.0292,465.9000,0.3214,0.7848,-0.0398,0.1758,0.0422,267.8000,-0.3882,232.2000,0.3634,35.5926,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3480,0.1524,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9644,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3165
276,0.0713,0.0633,0.0112,192.2000,-0.1104,307.8000,0.1964,2.5745,0.2583,0.0606,0.0126,40.9000,-0.1022,439.1000,0.2586,2.2327,0.3202,0.0587,0.0162,22.9000,-0.0561,457.1000,0.3172,2.2179,0.3376,0.0483,0.0147,14.1000,-0.0294,465.9000,0.3216,0.7848,-0.0398,0.1758,0.0422,267.8000,-0.3882,232.2000,0.3634,35.5926,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1524,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9690,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3212
277,0.0714,0.0634,0.0112,192.1000,-0.1107,307.9000,0.1966,2.5745,0.2586,0.0607,0.0126,40.9000,-0.1023,439.1000,0.2589,2.2852,0.3203,0.0587,0.0162,23.0000,-0.0558,457.0000,0.3174,2.2184,0.3377,0.0483,0.0148,14.1000,-0.0296,465.9000,0.3217,0.7848,-0.0398,0.1758,0.0422,267.8000,-0.3882,232.2000,0.3634,35.5926,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1524,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9690,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3212
278,0.0714,0.0635,0.0112,192.1000,-0.1109,307.9000,0.1970,2.5923,0.2589,0.0607,0.0126,40.8000,-0.1025,439.2000,0.2592,2.2909,0.3205,0.0587,0.0162,23.0000,-0.0560,457.0000,0.3177,2.2184,0.3378,0.0484,0.0148,14.1000,-0.0298,465.9000,0.3219,0.7848,-0.0398,0.1758,0.0421,267.8000,-0.3883,232.2000,0.3634,35.6072,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9690,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3212
279,0.0715,0.0636,0.0112,191.9000,-0.1113,308.1000,0.1972,2.5923,0.2591,0.0607,0.0126,40.7000,-0.1027,439.3000,0.2595,2.2952,0.3207,0.0587,0.0162,23.1000,-0.0558,456.9000,0.3180,2.2184,0.3379,0.0484,0.0148,14.1000,-0.0299,465.9000,0.3220,0.7848,-0.0398,0.1758,0.0421,267.8000,-0.3883,232.2000,0.3634,35.6072,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9881,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3212
280,0.0715,0.0636,0.0113,192.0000,-0.1114,308.0000,0.1977,2.6051,0.2593,0.0607,0.0126,40.9000,-0.1026,439.1000,0.2599,2.2986,0.3209,0.0587,0.0162,23.1000,-0.0559,456.9000,0.3182,2.2359,0.3381,0.0484,0.0148,14.1000,-0.0301,465.9000,0.3221,0.8118,-0.0398,0.1758,0.0421,267.8000,-0.3883,232.2000,0.3634,35.6072,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9881,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3212
281,0.0716,0.0637,0.0113,191.9000,-0.1117,308.1000,0.1979,2.6115,0.2596,0.0608,0.0126,41.0000,-0.1026,439.0000,0.2602,2.3080,0.3211,0.0587,0.0162,23.2000,-0.0558,456.8000,0.3185,2.2439,0.3382,0.0484,0.0148,14.1000,-0.0303,465.9000,0.3223,0.8118,-0.0399,0.1758,0.0421,267.8000,-0.3884,232.2000,0.3634,35.6072,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3997,33.9881,0.1861,0.1528,0.0429,160.8000,-0.3268,319.2000,0.3967,31.3212
282,0.0717,0.0638,0.0113,192.0000,-0.1119,308.0000,0.1983,2.6466,0.2598,0.0608,0.0127,41.1000,-0.1027,438.9000,0.2606,2.3080,0.3213,0.0587,0.0162,23.2000,-0.0559,456.8000,0.3187,2.2723,0.3383,0.0484,0.0148,14.1000,-0.0305,465.9000,0.3224,0.8118,-0.0399,0.1758,0.0421,267.8000,-0.3884,232.2000,0.3634,35.6072,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3266,319.1000,0.3969,31.3212
283,0.0717,0.0639,0.0113,192.1000,-0.1122,307.9000,0.1988,2.6591,0.2601,0.0608,0.0127,41.0000,-0.1029,439.0000,0.2608,2.3143,0.3214,0.0587,0.0162,23.2000,-0.0560,456.8000,0.3189,2.2729,0.3384,0.0484,0.0148,14.1000,-0.0307,465.9000,0.3225,0.8118,-0.0399,0.1758,0.0421,267.8000,-0.3884,232.2000,0.3634,35.6217,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3212
284,0.0718,0.0639,0.0114,191.9000,-0.1125,308.1000,0.1990,2.6591,0.2603,0.0609,0.0127,41.1000,-0.1029,438.9000,0.2612,2.3169,0.3216,0.0587,0.0163,23.2000,-0.0561,456.8000,0.3191,2.2729,0.3385,0.0484,0.0148,14.1000,-0.0308,465.9000,0.3227,0.8118,-0.0399,0.1759,0.0421,267.8000,-0.3884,232.2000,0.3634,35.6217,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3212
285,0.0718,0.0640,0.0114,191.9000,-0.1127,308.1000,0.1993,2.6739,0.2605,0.0609,0.0127,41.2000,-0.1029,438.8000,0.2615,2.3463,0.3218,0.0587,0.0163,23.2000,-0.0562,456.8000,0.3193,2.2729,0.3386,0.0484,0.0148,14.1000,-0.0310,465.9000,0.3228,0.8118,-0.0399,0.1759,0.0421,267.8000,-0.3885,232.2000,0.3634,35.6217,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3212
286,0.0719,0.0641,0.0114,191.9000,-0.1130,308.1000,0.1996,2.6922,0.2608,0.0609,0.0127,41.3000,-0.1029,438.7000,0.2619,2.3520,0.3220,0.0587,0.0163,23.2000,-0.0563,456.8000,0.3195,2.3014,0.3387,0.0484,0.0148,14.1000,-0.0312,465.9000,0.3229,0.8132,-0.0399,0.1759,0.0421,267.8000,-0.3885,232.2000,0.3634,35.6217,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3212
287,0.0719,0.0641,0.0114,191.9000,-0.1132,308.1000,0.1999,2.6922,0.2610,0.0610,0.0127,41.3000,-0.1031,438.7000,0.2622,2.3755,0.3221,0.0587,0.0163,23.2000,-0.0564,456.8000,0.3197,2.3014,0.3388,0.0484,0.0148,14.1000,-0.0313,465.9000,0.3231,0.8132,-0.0399,0.1759,0.0421,267.8000,-0.3885,232.2000,0.3634,35.6217,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3857,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3212
288,0.0720,0.0642,0.0114,191.8000,-0.1135,308.2000,0.2001,2.7104,0.2612,0.0610,0.0127,41.0000,-0.1034,439.0000,0.2623,2.3755,0.3223,0.0587,0.0163,23.2000,-0.0565,456.8000,0.3199,2.3014,0.3389,0.0484,0.0148,14.1000,-0.0315,465.9000,0.3232,0.8132,-0.0399,0.1759,0.0421,267.8000,-0.3885,232.2000,0.3634,35.6217,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3858,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3422
289,0.0720,0.0643,0.0115,191.9000,-0.1137,308.1000,0.2005,2.7104,0.2615,0.0610,0.0128,40.8000,-0.1038,439.2000,0.2624,2.3816,0.3225,0.0588,0.0163,23.2000,-0.0566,456.8000,0.3200,2.3303,0.3390,0.0484,0.0148,14.1000,-0.0317,465.9000,0.3233,0.8132,-0.0400,0.1759,0.0421,267.8000,-0.3886,232.2000,0.3635,35.6425,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3858,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3660
290,0.0721,0.0643,0.0115,191.6000,-0.1139,308.4000,0.2006,2.7284,0.2617,0.0610,0.0128,40.4000,-0.1040,439.6000,0.2625,2.3874,0.3226,0.0588,0.0163,23.2000,-0.0567,456.8000,0.3202,2.3303,0.3391,0.0485,0.0148,14.2000,-0.0314,465.8000,0.3235,0.8145,-0.0400,0.1759,0.0421,267.8000,-0.3886,232.2000,0.3635,35.6571,0.0883,0.1751,0.0466,215.9000,-0.3571,264.1000,0.3858,36.3533,0.1525,0.1682,0.0479,181.8000,-0.3414,298.2000,0.3998,33.9881,0.1861,0.1528,0.0429,160.9000,-0.3267,319.1000,0.3969,31.3660
